timestamp_ms,price_usd
1776787227039,2308.616108
1776790803653,2310.006155
1776794400622,2305.582945
1776798044986,2312.404220
1776801669977,2297.443379
1776805242306,2319.239649
1776808830618,2313.131852
1776812427510,2311.688756
1776816019335,2327.511633
1776819632612,2324.671335
1776823250580,2323.766070
1776826853132,2371.190629
1776830441286,2365.233257
1776834028972,2362.899908
1776837646966,2397.708657
1776841207792,2391.912119
1776844833933,2391.015170
1776848458238,2387.947822
1776852002913,2387.418671
1776855638784,2390.299127
1776859257216,2398.238120
1776862859050,2405.381126
1776866452031,2415.428347
1776870014012,2404.526951
1776873657045,2405.293209
1776877230431,2386.781950
1776880850653,2399.934927
1776884441115,2398.262652
1776888054872,2398.902420
1776891652730,2392.093326
1776895201134,2403.557012
1776898804049,2398.368731
1776902453562,2375.766672
1776906048459,2371.800082
1776909671249,2366.749903
1776913249721,2353.182479
1776916827123,2340.165398
1776920422821,2348.242979
1776924035216,2349.306223
1776927613860,2355.511648
1776931219027,2344.079001
1776934817874,2340.604347
1776938427183,2317.030108
1776942005178,2314.547854
1776945632228,2329.906648
1776949268752,2328.388288
1776952803090,2320.021439
1776956470589,2334.244807
1776960073678,2333.143975
1776963616342,2326.329254
1776967215655,2310.087176
1776970831323,2309.488431
1776974415664,2317.683916
1776978008387,2324.019523
1776981649804,2326.296656
1776985241018,2332.663724
1776988839868,2330.827582
1776992442938,2331.714107
1776996018568,2333.229212
1776999643046,2320.365615
1777003274637,2308.686832
1777006842544,2307.394296
1777010430321,2315.464105
1777014055072,2310.040640
1777017651891,2310.428397
1777021235379,2316.796624
1777024838889,2310.012163
1777028457798,2317.660773
1777032022930,2328.951150
1777035660631,2323.590520
1777039244490,2316.955818
1777042829591,2313.640776
1777046450688,2322.822906
1777050048651,2315.460465
1777053649742,2319.658213
1777057206732,2319.665640
1777060829804,2322.124799
1777064431136,2327.575990
1777068038170,2317.577970
1777071652446,2312.735816
1777075229644,2315.512435
1777078840549,2316.147381
1777082438874,2319.111538
1777086046337,2317.781736
1777089631640,2318.845368
1777093220744,2317.417128
1777096807032,2316.031163
1777100461417,2317.083706
1777104020081,2317.868912
1777107660219,2319.645398
1777111226070,2321.620441
1777114850864,2320.055520
1777118449027,2313.805646
1777122023882,2313.743482
1777125660408,2317.686528
1777129274055,2316.708439
1777132838657,2308.605052
1777136408288,2309.782376
1777140022522,2310.326687
1777143655465,2312.200985
1777147215151,2310.737156
1777150812672,2313.442912
1777154433534,2315.511030
1777158012392,2318.708122
1777161646576,2319.150324
1777165226771,2314.419675
1777168843891,2314.197831
1777172415079,2315.343024
1777176012708,2310.432684
1777179641616,2318.372692
1777183239653,2328.475205
1777186802810,2330.012500
1777190449300,2331.673749
1777194074752,2332.885975
1777197639000,2334.592028
1777201235751,2332.906345
1777204834551,2336.259740
1777208457642,2328.624342
1777212050423,2334.057465
1777215654611,2347.455956
1777219211942,2347.030807
1777222854195,2344.129035
1777226432664,2349.896193
1777230055840,2361.830101
1777233653831,2368.171015
1777237238050,2363.746618
1777240813056,2363.925413
1777244421714,2363.392814
1777248025526,2369.743029
1777251613484,2387.294859
1777255225046,2393.042987
1777258862815,2393.670453
1777262459854,2394.994973
1777266049070,2382.546997
1777269632179,2324.771477
1777273208458,2321.737909
1777276840905,2317.339602
1777280417312,2318.637134
1777284001665,2322.953191
1777287648127,2320.955236
1777291221688,2320.411392
1777294825612,2313.194785
1777298464985,2312.753415
1777302066897,2314.799900
1777305676774,2274.049938
1777309224236,2276.311634
1777312812431,2286.979799
1777316454674,2288.795769
1777320031915,2287.497848
1777323648934,2292.067807
1777327243684,2287.570094
1777330823703,2294.561587
1777334441359,2303.324201
1777338034349,2307.062664
1777341609973,2298.980979
1777345256930,2287.753936
1777348805106,2290.079512
1777352439155,2288.879567
1777356038083,2289.373793
1777359628128,2277.783835
1777363241713,2286.997229
1777366842684,2286.300044
1777370476341,2281.543920
1777374044023,2284.411529
1777377618818,2274.291411
1777381246860,2277.101444
1777384846987,2275.876615
1777388457091,2270.071937
1777392053712,2279.108629
1777395635150,2285.698723
1777399253546,2289.935361
1777402846174,2296.442627
1777406439426,2302.416856
1777410024601,2295.639943
1777413645972,2290.100473
1777417244439,2285.749858
1777420804407,2289.165429
1777424448171,2292.252109
1777428054486,2291.591673
1777431609350,2287.264889
1777435211810,2310.424267
1777438857775,2327.408750
1777442407421,2327.926653
1777446032152,2323.038535
1777449611671,2322.603898
1777453256797,2324.255335
1777456874310,2339.683924
1777460450485,2332.665881
1777464052769,2331.220925
1777467612887,2315.498081
1777471215478,2302.454688
1777474865554,2299.825043
1777478433000,2271.045720
1777482055051,2265.456006
1777485664652,2274.029573
1777489256417,2234.978407
1777492845871,2231.979881
1777496419484,2243.237841
1777500036520,2252.525646
1777503639682,2256.892571
1777507247626,2253.458358
1777510852284,2272.417811
1777514442998,2268.574314
1777518040808,2243.584838
1777521615318,2253.652793
1777525238381,2238.180211
1777528815133,2242.642512
1777532451768,2246.340525
1777536060004,2258.414726
1777539605998,2256.085095
1777543241403,2262.454625
1777546848735,2259.887226
1777550449649,2257.505716
1777554063147,2264.370394
1777557651379,2262.500457
1777561246892,2261.202795
1777564859945,2265.728633
1777568403572,2255.922245
1777572026417,2257.490963
1777575642635,2260.025892
1777579239849,2261.226852
1777582851838,2263.654914
1777586447073,2254.923722
1777590005460,2252.420782
1777593650261,2255.980292
1777597240772,2258.129380
1777600837579,2266.977557
1777604401546,2264.767240
1777608027365,2281.881131
1777611624687,2279.026522
1777615239879,2282.702641
1777618872648,2278.345578
1777622472991,2278.386556
1777626017575,2285.392742
1777629601950,2280.702643
1777633254594,2280.689147
1777636847576,2285.946655
1777640445365,2302.165449
1777644072099,2317.043014
1777647603332,2307.642654
1777651245810,2306.772265
1777654804093,2302.427531
1777658453432,2311.794676
1777662035910,2303.790264
1777665635718,2305.865052
1777669275069,2284.370228
1777672873603,2291.930073
1777676474398,2293.021408
1777680079362,2294.663689
1777683676072,2296.787346
1777687241559,2297.410238
1777690842978,2303.042275
1777694437553,2304.767635
1777698006933,2300.326166
1777701626863,2299.539248
1777705243569,2304.315614
1777708844700,2300.629231
1777712442215,2302.676710
1777716037802,2304.775999
1777719647911,2303.657121
1777723247989,2301.095621
1777726852292,2303.000202
1777730468438,2308.272590
1777734058127,2306.303145
1777737624577,2308.405263
1777741236228,2308.687545
1777744804183,2305.418892
1777748443847,2309.929111
1777752016254,2310.579247
1777755640212,2311.152786
1777759225096,2325.740499
1777762835808,2325.529608
1777766460323,2316.458634
1777770043845,2313.696719
1777773624291,2303.454516
1777777265574,2302.982879
1777780851625,2301.550997
1777784433851,2301.103572
1777788070723,2303.681501
1777791669190,2304.381074
1777795222856,2308.843005
1777798805401,2307.991167
1777802468259,2315.999205
1777806034454,2311.425177
1777809616843,2319.532868
1777813248836,2324.353418
1777816835890,2323.119129
1777820426492,2327.328850
1777824072351,2327.132990
1777827634730,2328.006332
1777831210956,2331.106522
1777834825476,2329.992442
1777838454570,2335.170951
1777842033921,2329.014313
1777845647676,2322.713080
1777849212827,2343.476817
1777852824623,2322.098013
1777856408265,2318.066178
1777860033575,2345.268331
1777863642446,2378.257479
1777867219891,2383.653552
1777870833284,2390.082871
1777874445172,2375.914815
1777878034483,2369.054691
1777881653212,2362.727810
1777885251171,2360.916196
1777888850576,2367.917346
1777892427793,2337.846466
1777896028036,2337.447862
1777899641692,2339.872208
1777903233811,2336.616822
1777906828855,2373.058403
1777910459202,2348.391775
1777914026836,2352.748673
1777917621535,2373.133004
1777921227227,2360.255419
1777924838616,2356.445863
1777928448904,2349.923117
1777932030774,2360.793687
1777935654971,2354.115440
1777939215458,2346.336261
1777942870084,2357.725554
1777946417944,2360.996818
1777950043126,2365.878936
1777953628767,2382.132542
1777957275170,2380.461118
1777960811236,2379.334835
1777964457490,2377.472793
1777968060001,2380.162075
1777971630822,2375.644074
1777975269669,2368.369364
1777978859852,2376.649868
1777982447871,2378.659713
1777986008306,2388.441791
1777989658657,2388.236298
1777993213012,2378.373635
1777996856374,2381.297229
1778000474221,2365.146569
1778004025292,2363.198748
1778007675054,2372.132453
1778011231742,2372.417702
1778014844884,2382.601619
1778018424204,2375.984340
1778022048522,2367.366952
1778025642212,2361.085707
1778029244341,2364.562040
1778032852932,2371.669820
1778036412678,2369.404213
1778040007161,2376.572683
1778043625184,2365.639562
1778047254786,2364.211165
1778050849120,2369.950233
1778054419250,2370.522164
1778058011659,2391.820991
1778061672438,2410.957544
1778065261257,2411.264545
1778068855225,2409.702451
1778072406629,2404.420227
1778076027436,2370.056607
1778079635862,2358.454936
1778083236835,2358.489326
1778086809869,2358.785671
1778090430614,2349.592908
1778094006122,2345.877719
1778097652568,2348.849823
1778101230716,2349.252899
1778104823409,2353.932287
